id,document,tag,content
793,P4_GMT20211125.odt,Overall positive experience,But other than that I think it was a very smooth and easy experience to complete the tasks.
797,P5_GMT20211125.odt,Home tab elements useful,"(The participant reads the text in the home tab) Events with locations and time and environmental data, then it goes through SERDIF and then it comes out and you get the data you need."
798,P5_GMT20211125.odt,Home tab elements useful,Okay so that seems fair to me.
799,P5_GMT20211125.odt,Home tab elements useful,"So yeah, I think I got an overall understanding of the SERDIF framework."
800,P5_GMT20211125.odt,Home tab elements useful,"I don't see anything, nothing stands out as obviously missing here."
801,P5_GMT20211125.odt,Home tab elements useful,I guess I had some sort of an idea of what was going on. The fact that it was quite high level was a nice thing.
802,P5_GMT20211125.odt,Home tab elements useful,"I don't necessarily need to see more information. I can see that there are links. So you have links for further information, which I have completely ignored at first, so let me just ... Okay, the links work."
803,P5_GMT20211125.odt,Home tab elements useful,"I guess this is the link to a Python dashboard or something, and that you can run something and some software. This is just something to do with the graph database, okay. But I am not sure I want to pursue this further anyway."
804,P5_GMT20211125.odt,Home tab elements useful,"I am happy I know what is going on, so I think yeah. I am very happy with that."
805,P5_GMT20211125.odt,Query inputs and elements useful,Let's try to log in in task two. I have them here so I will copy and paste that. That seems to go fine.
806,P5_GMT20211125.odt,Task sequence complex,"Yeah, I will read that and go one at a time."
807,P5_GMT20211125.odt,Query inputs and elements useful,"(The participant explores the event type pop out) So yeah, this is something I remember to talk about with other researchers, that definition is clear to me."
808,P5_GMT20211125.odt,Query inputs and elements useful,I think the events are pretty widespread.
809,P5_GMT20211125.odt,Navigation complex,"I am surprised by the order of the four events, which is fine. I can see what's going on, so it is not a problem. But I would have thought that you would have gone for something like no, possible, high probability and definite."
810,P5_GMT20211125.odt,Query inputs and elements useful,But anyway. The information there is pretty clear.
811,P5_GMT20211125.odt,Navigation complex,"We can look at different counties ... (The participant reads some of the Irish counties) Again, it seems like it is in a random order."
812,P5_GMT20211125.odt,Query inputs and elements useful,I guess I can put it in the search box here just because I am being noisy and it is a county I know well.
813,P5_GMT20211125.odt,Query inputs and elements useful,"I am just picking them arbitrarily but I guess I could pick a couple so actually it could be more interesting. Why don't I pick some that are close to each other so I can see? I will do Wicklow, Dublin, Kildare and Meath or something like that because they are all sort of commuting to Dublin. Okay, I guess it is pretty arbitrary for me."
814,P5_GMT20211125.odt,Query inputs and elements useful,I would say ... Time window length and lag ... I feel like you want a kind of broadened window. I feel like a month will be an interesting window to look at.
815,P5_GMT20211125.odt,Query inputs and elements useful,"Then, we got time window lag. So for this illness, I guess we are talking about vasculitis here, but I mean this is pretty broad here but I am thinking with vasculitis in my mind while we are dealing with this. I am trying to think about what the window is, I guess but I am far from an expert but I feel like the window is almost like a three month interval. Maybe we will just put 60 days as an average there. So I guess these are the types of time frames I am interested in."
816,P5_GMT20211125.odt,Query process clear,"So we have 14 event and 22 environmental data sets, okay so now I can move to the next steps."
817,P5_GMT20211125.odt,Query inputs and elements useful,"So temporal units: hour, day, month, year ... Aggregation method: mean, sum, min and max ... I guess I am just playing around with this but can I click multiple of these or is it an either/or."
818,P5_GMT20211125.odt,Query inputs and elements useful,"So let me think now, I think a year is probably too broad for the temporal unit. I don't think we have to look at something annually. I don't know whether a day or month would be better. At the top of my head I don't know what would be better, probably a bit embarrassing to say so but I will pick days, so it is a bit more granular."
819,P5_GMT20211125.odt,Query inputs and elements useful,"Mean, sum, min, max I can remember now I think I guess I would pick the ... I guess it doesn't matter too much. I think I remember some researcher talking about the max being sometimes more important but we will see."
820,P5_GMT20211125.odt,Query inputs and elements useful,I mean these things were pretty clear.
821,P5_GMT20211125.odt,Query process clear,I guess yeah I mean I kind of understood what was going on here.
822,P5_GMT20211125.odt,Query inputs and elements useful,Yeah I think that was all fine.
823,P5_GMT20211125.odt,Query inputs and elements useful,I think I understood everything.
823,P5_GMT20211125.odt,Query process clear,I think I understood everything.
824,P5_GMT20211125.odt,Additional feature suggestion,The only thing that jumped on to me while going through this was to maybe you might want to look at a few of them at the same time for the temporal unit. I don't know if this answers your question or if this is a great idea. The same for the aggregation method. I mean I guess you can repeat the query a couple of times so it is not the end of the world either way.
825,P5_GMT20211125.odt,Additional feature suggestion,"I am just trying to remember the applications that we worked on, usually there was a bit of uncertainty around this. You might want to experiment a bit to try to find out what works best. So from that point, you know, you might have to have a look at them at the same time to see. That is the thing that jumps out to me if you know that's it."
826,P5_GMT20211125.odt,Task sequence complex,There is the export button ... I want to make sure I am doing the right task ... Okay yeah I will pick a button and go through.
827,P5_GMT20211125.odt,Metadata content clear and useful,"I guess we got this data set ... (The participant reads the column headings of the data provenance table) So I guess , yeah the event type was high probability that was specified and the case study would probably be the same for all of them as it was the only one that was there."
828,P5_GMT20211125.odt,Wording not clear,"Looking at this it is not very clear to me. It seems that the eg: is quite meaningful but I don't know what it means. Normally, that stands for example given as an expression or there is a Latin expression that I don't know. Is it just because maybe I don't know the data that we are using? It is just synthetic data or something like that and it is just example data to work with. That is how it is all recorded, I don't know. Maybe it is an acronym that is important but if it is I don't know what it means. But maybe that is not important."
829,P5_GMT20211125.odt,Metadata content clear and useful,A record of the different counties and then the different event dates. We have like a timestamp 2014 ten past three in the morning. We have a set of data sets that relate to Dublin for this event type and event. I am seeing multiple data sets used here. Whereas for the other entries it seems like less data sets are used ... Oh no that is not true there are more data sets here.
830,P5_GMT20211125.odt,Query process complex,"Yeah, I will keep going but I am not entirely sure what I am looking at here. sure you can clarify pretty quicker but at the same time I should be able to look at this and understand it myself directly. Then, I wouldn't be hugely confident that I could say exactly what is going on. So I guess the thing that is a little bit confusing is that there are multiple data sets here. I guess I am sort of expecting, what I am expecting to see as default from my own experience is one data set used entry per row entry in this data table but we got multiple data entries. I guess this is just redundant and it is the same information over time. But typically that is what you would see in a standard spreadsheet or what I am used to seeing anyways."
830,P5_GMT20211125.odt,Metadata content not useful or confusing,"Yeah, I will keep going but I am not entirely sure what I am looking at here. sure you can clarify pretty quicker but at the same time I should be able to look at this and understand it myself directly. Then, I wouldn't be hugely confident that I could say exactly what is going on. So I guess the thing that is a little bit confusing is that there are multiple data sets here. I guess I am sort of expecting, what I am expecting to see as default from my own experience is one data set used entry per row entry in this data table but we got multiple data entries. I guess this is just redundant and it is the same information over time. But typically that is what you would see in a standard spreadsheet or what I am used to seeing anyways."
831,P5_GMT20211125.odt,Wording not clear,"So anyway, just again. I am not being critical. I am sort of saying that you know this is you know. Okay, that makes me kind of wonder if this relates to a specific event, which meets certain criteria that was specified, why are there multiple data sets and how do they relate to each other. That would not be obvious to me. I can see that it is blank here as well for this entry and I am not entirely sure for some entries then it is not included so it is hard to. It is not entirely clear to be what it is going on but I guess I understand the basic format here but it is a bit elusive to me."
831,P5_GMT20211125.odt,Query process complex,"So anyway, just again. I am not being critical. I am sort of saying that you know this is you know. Okay, that makes me kind of wonder if this relates to a specific event, which meets certain criteria that was specified, why are there multiple data sets and how do they relate to each other. That would not be obvious to me. I can see that it is blank here as well for this entry and I am not entirely sure for some entries then it is not included so it is hard to. It is not entirely clear to be what it is going on but I guess I understand the basic format here but it is a bit elusive to me."
831,P5_GMT20211125.odt,Metadata content not useful or confusing,"So anyway, just again. I am not being critical. I am sort of saying that you know this is you know. Okay, that makes me kind of wonder if this relates to a specific event, which meets certain criteria that was specified, why are there multiple data sets and how do they relate to each other. That would not be obvious to me. I can see that it is blank here as well for this entry and I am not entirely sure for some entries then it is not included so it is hard to. It is not entirely clear to be what it is going on but I guess I understand the basic format here but it is a bit elusive to me."
833,P5_GMT20211125.odt,Data table features useful,"Okay, so I can see underneath ... This is a data table with some kind of color coding here so the values that are more than 2 standard deviations from the mean are read and less that 2 is a blue color."
833,P5_GMT20211125.odt,Task sequence complex,"Okay, so I can see underneath ... This is a data table with some kind of color coding here so the values that are more than 2 standard deviations from the mean are read and less that 2 is a blue color."
832,P5_GMT20211125.odt,Export (meta)data useful,I do not see any colors on this but we have references to an event. I can see how we can relate the data provenance table to the data table. This is obviously an event in Meath. There are other ones as well like event-526 on different days. So I guess there was some kind of lag that I was asking for. Maybe this is related to that.
832,P5_GMT20211125.odt,Metadata content clear and useful,I do not see any colors on this but we have references to an event. I can see how we can relate the data provenance table to the data table. This is obviously an event in Meath. There are other ones as well like event-526 on different days. So I guess there was some kind of lag that I was asking for. Maybe this is related to that.
834,P5_GMT20211125.odt,Export (meta)data useful,"This is a week's worth of data. Oh yeah, this is great So the variable names are explained as you go over them. I guess you can hide them if you want but I am not going to click on that."
834,P5_GMT20211125.odt,Task sequence complex,"This is a week's worth of data. Oh yeah, this is great So the variable names are explained as you go over them. I guess you can hide them if you want but I am not going to click on that."
835,P5_GMT20211125.odt,Moderator comment,MODERATOR: If you don't mind going back to completing the previous task as this is the following one?
836,P5_GMT20211125.odt,Navigation complex,"Let me just double check. Data lineage ... Is this the same information as before? So data lineage, I am not sure what I am looking at now. Sorry I got confused or something. Data provenance and if I click data lineage the bottom box just closed. So I think this is the data provenance tab and I have discussed what I think is going on here."
837,P5_GMT20211125.odt,Metadata content clear and useful,"(The participants reads the text in the data lineage window) I can see here it says a query to construct the data set, so I think it is SPARQL query code that is explaining what is going on."
838,P5_GMT20211125.odt,Metadata content clear and useful,"So I don't know anything about SPARQL but it looks like I can kind of see how these query languages work with the bindings, select and these. So I can kind of speculate about what is going on here. But I don't think this is something that I would give particularly scrutiny as a non expert. Especially, if you have some concern that the query that you put in on the table does not correspond to what it's coming out in the output. You are familiar with the language then you might go through and check what is going on. For me I can't say much more than that."
839,P5_GMT20211125.odt,Navigation complex,"Sorry, just scrolling down. I wonder if I should close the others, yeah okay, that is nice."
840,P5_GMT20211125.odt,Metadata content clear and useful,So I mean what is going on here is that you are sort of a big file that is explaining where you are pulling all the information from I guess. The things you are talking about here like the themes with URL references. These are kinds of definitions for the different data sets. I guess you got these kinds of prefixes here that link with those references so I guess that is where it comes from.
841,P5_GMT20211125.odt,Metadata content clear and useful,"So again, I guess the data comes out of a magic box so for me I would be happy that this information is all correct. If there was any concern I guess you got to a certain point to search for it and understand what is going on. Something like these geometries that are the coordinates of the different regions to figure out where the events happen. I guess you can use that to try to figure out if everything makes sense. But I mean at first glance, it wouldn't be the first thing that you would be looking at but its is good to know that it is there as a background resource."
842,P5_GMT20211125.odt,Metadata content clear and useful,So I think I am looking in the data provenance table so I am just looking through this. I can see that we got data sets used here and that you can look through that to see what is going on.
843,P5_GMT20211125.odt,Metadata content not useful or confusing,"My question is then this, possibly I had said that before in another task. The thing that I am wondering is if the data sets are unique or you would use the same data set twice or something like that. I can see some data sets have an EEA and some that have MET so I guess it is querying Met Éireann or something like that. So presumably those are two different data sets anyway. If I go over the different rows, you wouldn't have the same data set twice, which I don't know if this makes sense. I guess I am not sure since you go from entry to entry. Well I can see in fact that these two are the same."
844,P5_GMT20211125.odt,Metadata content clear and useful,"(The participant checks other data sets used to see if they are repeated through the events) Let me so ... 20 data sets for this event, which I guess that they are different. I am not going to do that again but I have lost count but I was around 21."
845,P5_GMT20211125.odt,Moderator comment,"MODERATOR: No problem, you can go ahead."
846,P5_GMT20211125.odt,Query process complex,I can say I don't know if I answered the question or if I am looking at this in the right way. I don't know what you can take from that but the answer could be no. Maybe that is because of the query that I set up.
847,P5_GMT20211125.odt,Search feature simple,"I think this is the data set use comment but I don't see much here. Let me see if there is anything else. There are only a couple of matches. (The participant reads the data use comment) Let me now try the identification risk. Probably I should have copied and pasted that but anyway. (The participant reads the identification risk comment) I think that is fine, I am happy with that. So pretty clear about that."
848,P5_GMT20211125.odt,Navigation complex,So let me look through this now and I will close that one.
849,P5_GMT20211125.odt,Task sequence complex,(The participant reads the sub task again)
850,P5_GMT20211125.odt,Export (meta)data useful,(The participant reads the column heading descriptions)
851,P5_GMT20211125.odt,Task sequence complex,I don't know if you would like me to go over all of these.
852,P5_GMT20211125.odt,Additional explanation,Oh this one does not have a description
853,P5_GMT20211125.odt,Export (meta)data useful,but for the most part these are very clear so I am happy with that.
854,P5_GMT20211125.odt,Data table features useful,"So this is explained, the principle for sure, but I don't see any values here but I wonder if I change the entries here. So I can see some red values here, the red are the high values. Okay I can see some entries here but these were missing before but it seems like a low value. I guess compared to the other ones 17.5 seems high. So yeah I am very happy that I understand that, that is very clear."
855,P5_GMT20211125.odt,Data table features useful,"Yeah that is fine although it is not clear to me how I can get them back. That was one of the questions, oh by using the toggle columns button. Okay, okay that is fine and really easy to use."
856,P5_GMT20211125.odt,Navigation complex,Yeah that is fine although it is not clear to me how I can get them back.
857,P5_GMT20211125.odt,Additional feature suggestion,"I guess the big thing is that it is being divided into smaller regions. I would just make the table bigger, stretching in an out,that would be easier to look at more data at once."
858,P5_GMT20211125.odt,Additional feature suggestion,There are going to be issues with missing data depending on the type of data that we have. So here we would only have a small amount. I don't know how easy this can be but toggling in and out of the missing data. Maybe you could pick the columns and pick the missing ones and get a much more complete picture.
859,P5_GMT20211125.odt,Data table features useful,I think the other features that you have there are very helpful to give you a scan of what is going on. Especially before you export the data you want to make sure that everything looks okay. So that would be the only thing I would say.
859,P5_GMT20211125.odt,Export (meta)data useful,I think the other features that you have there are very helpful to give you a scan of what is going on. Especially before you export the data you want to make sure that everything looks okay. So that would be the only thing I would say.
860,P5_GMT20211125.odt,Visualization useful,Let me look at the temperature. I am probably not clever enough to know what is going on with the other environmental data anyway. We have 6 events and I guess I asked for them daily. I can make sense of this data. This is pretty clear. Event-147 was very warm as we were seeing blue the whole time and that other one the opposite being very cold.
861,P5_GMT20211125.odt,Plot design complex,This box below I don't think what is going on to be honest.
862,P5_GMT20211125.odt,Plot design complex,Relative time from the event ... I don't know what that means.
863,P5_GMT20211125.odt,Additional explanation,"I know that sometimes it is useful to have a couple of complementary maps but I would need some content to explain what is going on here. I can't figure it out based on that information. At a glance it looks like it has the same or similar heat map twice so I am not sure. Yeah, I am not sure what is going on here."
863,P5_GMT20211125.odt,Plot design complex,"I know that sometimes it is useful to have a couple of complementary maps but I would need some content to explain what is going on here. I can't figure it out based on that information. At a glance it looks like it has the same or similar heat map twice so I am not sure. Yeah, I am not sure what is going on here."
864,P5_GMT20211125.odt,Visualization useful,I know what is going on here as this is very clear.
865,P5_GMT20211125.odt,Additional feature suggestion,"Oh yeah, these are very pretty. It would be nice if the events would be ordered in the same way between plots. It would be interesting to compare, is it possible to do that? I don't think it has happened here."
866,P5_GMT20211125.odt,Visualization useful,"what I would take again from it is that I asked for a 30 day window length not lag, isn't it? What you can kind of see is that the data is skewed. Event-265 had moderate temperatures but there was a lot of rain around that event. So you can see the mean overall is higher but for this it was kind of skewed but you know the rainfall didn't seem to change except for event-256. Is the fact that there is no data here or the fact that there is no data. It looks like it is just missing. That wasn't a particularly warm day. so I don't think that was an issue or something like that."
867,P5_GMT20211125.odt,Plot design complex,"For event-147 the rain was actually, oh no I am looking at the wrong day. For event-526, it is just missing that information but the temperature is missing too. So it is not appearing for the heat map. That is a bit surprising for me that, well that is maybe an internal setting but that is something you can fix fairly easily. Maybe it just needs to be a check for that."
868,P5_GMT20211125.odt,Visualization useful,Certainly the plots are pretty easy to read and if you hover over you could see what the entries are along the way.
869,P5_GMT20211125.odt,Visualization useful,So I think that looks good to me.
870,P5_GMT20211125.odt,Task sequence complex,I think I am being picky because I have taken too long to talk about this stuff.
871,P5_GMT20211125.odt,Additional explanation,So it says here wind direction and speed. Is that what is going on here? It is telling me what the temperature was like in relation to the wind direction and speed that is associated with this. I was not entirely sure what I was going to see here. I guess that I would need this to be explained to me.
871,P5_GMT20211125.odt,Plot design complex,So it says here wind direction and speed. Is that what is going on here? It is telling me what the temperature was like in relation to the wind direction and speed that is associated with this. I was not entirely sure what I was going to see here. I guess that I would need this to be explained to me.
872,P5_GMT20211125.odt,Additional explanation,That it was being used in relation to another variable. I am not sure what I was expecting to be honest with you for this. But it seems like you got cold events associated with strong northerly winds and warmer events associated with south-westerly winds. I wouldn't be 100% confident that I interpreted that right but it is what it seemed to me.
872,P5_GMT20211125.odt,Plot design complex,That it was being used in relation to another variable. I am not sure what I was expecting to be honest with you for this. But it seems like you got cold events associated with strong northerly winds and warmer events associated with south-westerly winds. I wouldn't be 100% confident that I interpreted that right but it is what it seemed to me.
873,P5_GMT20211125.odt,Task sequence complex,"Okay, right. I will keep going because I think I am taking too long."
874,P5_GMT20211125.odt,Additional feature suggestion,There are a lot of things that you can do. You would have to think about a histogram to look at the distribution even though the box plots kind of cover that.
875,P5_GMT20211125.odt,Additional feature suggestion,Maybe a scatter plot so you can start to look at more than one variable at the same time.
876,P5_GMT20211125.odt,Additional feature suggestion,There are so many to choose from so it is worth discussing it. I don't have an obvious one from the top of my head I guess. Maybe if you wanted to look at a couple of different relationships that would be helpful. A time series plot for all of the events at the same time that might be useful to see. Those are the things from the top of my head.
878,P5_GMT20211125.odt,Task sequence complex,(The participant starts reading task 8)
879,P5_GMT20211125.odt,Moderator comment,MODERATOR: You just completed task 6 so you should proceed with task 7.
879,P5_GMT20211125.odt,Task sequence complex,MODERATOR: You just completed task 6 so you should proceed with task 7.
881,P5_GMT20211125.odt,Query inputs and elements useful,"the locations from another part of the country. I am going to be quite broad again, but maybe that is a bad idea."
882,P5_GMT20211125.odt,Query inputs and elements useful,I am quite reluctant to change the time window length by very much but maybe I can reduce the lag. Maybe I will make the time window length a bit smaller. I don't want to play around too much with that.
883,P5_GMT20211125.odt,System issue,"I think that is running. MODERATOR: It is actually not running, you need to check if data is available first. Oh sorry, I forgot to press that button. Okay, perfect. (The participant reads the task again) MODERATOR: I got a critical error from the memory. So that is why it is not working. What do you think I should do? MODERATOR: Maybe just choose one location and choose for example 5 days for the time window length so we can get through. If not we will have to refresh the page. Okay. MODERATOR: So you got Q3, so we will have to do with that. You won't have Q2 anymore. So query 3 okay."
884,P5_GMT20211125.odt,Moderator comment,"MODERATOR: It is actually not running, you need to check if data is available first."
885,P5_GMT20211125.odt,Moderator comment,MODERATOR: I got a critical error from the memory. So that is why it is not working.
886,P5_GMT20211125.odt,Moderator comment,MODERATOR: Maybe just choose one location and choose for example 5 days for the time window length so we can get through. If not we will have to refresh the page.
887,P5_GMT20211125.odt,Moderator comment,"MODERATOR: So you got Q3, so we will have to do with that. You won't have Q2 anymore."
888,P5_GMT20211125.odt,Metadata content clear and useful,So this is pretty consistent in how many data sets it uses. That event for Q1 uses more data sets and that gets to the point of the question.
889,P5_GMT20211125.odt,Metadata content not useful or confusing,"Right, where do I find that out? It wasn't clear to me if it was in the data lineage or in the full metadata exploration. Okay, dct:license, which I forgot to check on the last one."
889,P5_GMT20211125.odt,Task sequence complex,"Right, where do I find that out? It wasn't clear to me if it was in the data lineage or in the full metadata exploration. Okay, dct:license, which I forgot to check on the last one."
890,P5_GMT20211125.odt,Search feature simple,"So creative commons, yeah creative commons by-sa/4.0."
891,P5_GMT20211125.odt,Navigation complex,"So let me try that for query 1. Oh, I cannot find it for this one ... maybe if I try it again. Why can't I find it for one but I can for this other? That seems wrong. Oh maybe I clicked on the wrong thing, that was the issue."
892,P5_GMT20211125.odt,Search feature simple,"Okay, yeah no that is fine. It looks like it is the same one creative commons by-sa/4.0. Okay that is the same one. I certainly found it in both places. I was a bit lazy in terms of checking it."
893,P5_GMT20211125.odt,Data table features useful,"So this case record seems to be a bit more complete for the variables I am looking at here. Certainly I can see more blues and reds in general. So it is hard to compare as this query has some issues regarding the completeness of the data. But I think I am seeing more colors for the second data set for query 3. I can see some but it does not seem to be as many. That would suggest that for whatever reason, it is a bit tricky to say but I think query 3 has more."
894,P5_GMT20211125.odt,System issue,"Okay so let me pick where I am actually confident in what is going one. But equally I am more tempted to do the polar plot to see if I can make more sense of it. Oh, no. MODERATOR: I think you won't be able to do this part as one of the queries broke which affected the index of the plots. So you cannot do this part because it broke before. Oh sorry, that's a pity. I guess I will have to move on."
895,P5_GMT20211125.odt,Plot design complex,But equally I am more tempted to do the polar plot to see if I can make more sense of it.
896,P5_GMT20211125.odt,Moderator comment,MODERATOR: I think you won't be able to do this part as one of the queries broke which affected the index of the plots. So you cannot do this part because it broke before.
897,P5_GMT20211125.odt,Additional feature suggestion,I guess some raw information would be useful like how many data points my query resulted in and how many missing values per column that would be kind of useful information to know.
898,P5_GMT20211125.odt,Additional feature suggestion,"Then, if you could have some way to combine the queries but I would need to think about that one more. I think it could be interesting to say whether I have more data in Q1 than Q3 or you could combine line plots in the same part to see if the pictures are similar or not. Like you know if you had two queries and the pictures are separated you know if something is going on or if thy are broadly similar. So something like that I guess."
899,P5_GMT20211125.odt,Simple export,I guessed I clicked the export and left it in the downloads folder.
900,P5_GMT20211125.odt,Simple export,Oh there is a FAIR metadata export button here and that is like a text file or something. I haven't seen a .ttl file before.
900,P5_GMT20211125.odt,Navigation complex,Oh there is a FAIR metadata export button here and that is like a text file or something. I haven't seen a .ttl file before.
901,P5_GMT20211125.odt,Simple export,"Yes, sorry, the data table and the data provenance ... Okay, I can export that as a CSV."
902,P5_GMT20211125.odt,Simple export,"So that is a big zip file. Do you need me to check it or is it fine like this? Okay, I think it is fine."
903,P5_GMT20211125.odt,Export (meta)data useful,"For me personally, the way I would use the data as I don't have experience in using RDF myself, the thing I would be looking for is the data table."
904,P5_GMT20211125.odt,Export (meta)data useful,"Then, the other information, frankly, I would like to talk to you guys about what is considered best practices but potentially it will be helpful to have it saved somewhere, in case I need it for my records or something like that. But is it something that I would directly check myself and say oh I need to check this, that is not something I would use. But that is not to say that is not important. I appreciate that it could be quite important. Especially in a collaborative project you know. In this kind of EU project we participate to keep track of what we are doing so I can appreciate the importance from that point of view. But I don't see how I would use it directly."
905,P5_GMT20211125.odt,Overall positive experience,I think the short answer is that it is a pretty positive experience.
906,P5_GMT20211125.odt,Query inputs and elements useful,Certainly logging in was very straightforward.
907,P5_GMT20211125.odt,System issue,"Establishing the queries was, you know, a little bit unstable right now but I don't know if it is because somebody is using it at the same time."
908,P5_GMT20211125.odt,Overall positive experience,I think the information was quite clear.
909,P5_GMT20211125.odt,Query inputs and elements useful,I like the fact that you can use multiple tabs for multiple queries.
910,P5_GMT20211125.odt,Export (meta)data useful,"I feel as if the emphasis of the dashboard is in getting the data you are interested in but also to provide information about metadata and RDF. Probably, this is kind of important because it is the kind of thing that I would for me, how you actually resource that data I don't really know about that. So the fact that there is some background information that lets you think about what is involved is quite helpful to check what is going on there. So that could be useful."
2327,P5_GMT20211125.odt,Visualization useful,I think the plots that are there are useful
2328,P5_GMT20211125.odt,Export (meta)data useful,but I don't know how much further you want to go with them as I can download the data and do it myself.
2329,P5_GMT20211125.odt,Visualization useful,"But it is useful to have a look before you get all excited about all this data, and you say hang on, I need to resubmit the query. It is useful to have a little bit to see what is going on. I don't think you need to go in depth too much there."
912,P6_GMT20211126.odt,Query inputs and elements useful,"I am putting my username and password to sign in, okay."
913,P6_GMT20211126.odt,Home tab elements useful,"So events with locations and time, environmental data, individual environmental records, okay."
916,P6_GMT20211126.odt,Wording not clear,"Not now, I need to read it again I suppose."
914,P6_GMT20211126.odt,Additional feature suggestion,"Maybe an example, a pure example of how it works."
915,P6_GMT20211126.odt,Query inputs and elements useful,"Okay, I did it"
917,P6_GMT20211126.odt,Query inputs and elements useful,"So as a case study I have to select an example of Ireland events. Eh ... possible, definite, no, high probability. High probability. Location: Cork. Time window from day 1 to eh 15 days."
918,P6_GMT20211126.odt,Wording not clear,"Click to check data availability. Envo data available, I don’t know what envo is."
919,P6_GMT20211126.odt,Query process clear,"Well, I think I used 15 days because for a rare disease event we need at least 1 week of exposure, that is why I used 15 days."
920,P6_GMT20211126.odt,Event concept and approach not clear,"Yes, well, The high probability I do not exactly understand what it means. If the event is high probable, I suppose that's the meaning."
921,P6_GMT20211126.odt,Query inputs and elements useful,"Okay I did it, Oh no I did not. I need to fill a temporal unit: hour, day, month or year. So I will click on the day because I chose 15 days."
922,P6_GMT20211126.odt,Query inputs and elements useful,"Aggregation method: mean, sum, min or max. I will use the mean as I suppose is better and then I will click on submit."
923,P6_GMT20211126.odt,Task sequence complex,"Ehm so the introductory paragraph, we have a data table ... (The participant reads the data table text below.)"
924,P6_GMT20211126.odt,Export (meta)data useful,"So I have the first column with I suppose is the 15 days, yeah. Event, the event-540, and the high probability events anonymised. Then, the exposures of particles of 1um? Yeah I can read it here: particulate matter <10um. Then, the participant reads the rest of the column names ..."
925,P6_GMT20211126.odt,Export (meta)data useful,"So for this event, I have this ... I have to understand the table ... So for this event, this was the mean temperature of the 15 days ... Yeah, now I understand. So for this event, there was this temperature, pressure, mean sea level pressure precipitation on the 15 preceding days to the event. For this event, etcetera etcetera."
927,P6_GMT20211126.odt,Task sequence complex,"How many events were there? Can I see that? Ah no you have it there, many more events. Do I know how many events? Because I have 2 tables but I cannot count the number of events. So okay, I will go back to reading the tasks."
926,P6_GMT20211126.odt,Navigation complex,Is Q1 this one?
928,P6_GMT20211126.odt,Moderator comment,MODERATOR: I think it is because of your zoom setting in the browser so if you scroll up or decrease the zoom you will be able to see the heading of the interface.
929,P6_GMT20211126.odt,Task sequence complex,Three buttons below? Which are the three buttons below? Is it here? Because I have 4.
929,P6_GMT20211126.odt,Navigation complex,Three buttons below? Which are the three buttons below? Is it here? Because I have 4.
930,P6_GMT20211126.odt,Task sequence complex,(The participant reads the tasks again)
931,P6_GMT20211126.odt,Metadata content clear and useful,"Data comes from events in Ireland. The events are here as examples in the table, event-118. So I can go back to the table and check if it corresponds ... but how can I get back? Ah it's here."
931,P6_GMT20211126.odt,Navigation complex,"Data comes from events in Ireland. The events are here as examples in the table, event-118. So I can go back to the table and check if it corresponds ... but how can I get back? Ah it's here."
932,P6_GMT20211126.odt,Metadata content clear and useful,"For example event-118, I want to see the data table ... 118 where is it? Oh it's here. So this one is a high probability event from Cork, the county of Cork. It was on this event date."
933,P6_GMT20211126.odt,Metadata content not useful or confusing,The data sets used ... I do not understand this data set ...
934,P6_GMT20211126.odt,Metadata content clear and useful,"The other events you put an example of where they come from, that's what I understand"
935,P6_GMT20211126.odt,Navigation complex,"So data lineage, what's the difference with data provenance? Sorry I ... Oh ah, it's different."
936,P6_GMT20211126.odt,Metadata content not useful or confusing,"So, yeah that I cannot understand ... Data lineage, I suppose, is the script you used to get the data."
937,P6_GMT20211126.odt,Metadata content not useful or confusing,Eh ... (The participant does not explore this text correctly)
938,P6_GMT20211126.odt,Task sequence complex,(the participant reads a few times the task)
939,P6_GMT20211126.odt,Metadata content clear and useful,"So to check how many data sets were used I need to count here: 1, 2, 3, 4, 5, 6, 7, 8, 9 ... so you used 9 data sets, is that right?"
940,P6_GMT20211126.odt,Task sequence complex,(The participant reads the task again)
941,P6_GMT20211126.odt,Search information process complex,"I am searching for identification risk ... I cannot find it. So I have to go to full metadata text and here I have to identify data use here. Identification risk, no I do not know where I need to go to find the identification risk."
942,P6_GMT20211126.odt,Moderator comment,MODERATOR: Do you want to read the introductory paragraph again?
946,P6_GMT20211126.odt,Search information process complex,"(The participant reads the introductory paragraph again). So I have to search for the risk in the full metadata text. Oh okay. Control + F, and ... I need to click on control + F"
944,P6_GMT20211126.odt,Moderator comment,MODERATOR: it may be command + F in your computer
947,P6_GMT20211126.odt,Search information process complex,"Oh yeah, now yes. I have to search identification risk ... let me see (the participant reads again the introductory paragraph) So control + F identification ... Ah here, there's the information."
949,P6_GMT20211126.odt,Search information process complex,"(the participant identifies the elements from the task) Yeah, you put the information about the identification risk I'm not sure if I understood ... (The participant reads the task again)"
948,P6_GMT20211126.odt,Search feature simple,"Yeah, I can write in license ... (the participant identifies the elements from the task)"
950,P6_GMT20211126.odt,Navigation complex,That is what I did before ... Case study ... Oh no it was here
951,P6_GMT20211126.odt,Data table features useful,Yes
952,P6_GMT20211126.odt,Data table features useful,"Yeah, I click here and it's okay"
